iter	Logloss
176	0.5197103506
177	0.5194035813
178	0.5190680861
179	0.5186587461
180	0.518293807
181	0.5179594057
182	0.5175736815
183	0.5170697418
184	0.5166169079
185	0.5163355196
186	0.5160004066
187	0.5156405321
188	0.5153119974
189	0.5148940469
190	0.5146468823
191	0.5143601216
192	0.5139269996
193	0.5135885348
194	0.513280219
195	0.5129205726
196	0.5128519372
197	0.5125558401
198	0.5121023341
199	0.5118218827
200	0.5115828591
201	0.5112689313
202	0.511121134
203	0.5107946382
204	0.5106960291
205	0.510405418
206	0.5102777178
207	0.5099026138
208	0.5096612942
209	0.5094798441
210	0.5091919173
211	0.5089975456
212	0.5087181521
213	0.5083429955
214	0.5080804614
215	0.5078394359
216	0.5075802091
217	0.5071711392
218	0.5068439254
219	0.5065146828
220	0.506156723
221	0.5057488111
222	0.505531558
223	0.505427971
224	0.505309373
225	0.5051377414
226	0.5050796864
227	0.5046140776
228	0.5044922689
229	0.5041411303
230	0.5038576473
231	0.5037002149
232	0.5033101224
233	0.5032731027
234	0.5030452281
235	0.5028569304
236	0.5027129861
237	0.5025385886
238	0.5024781508
239	0.5024185586
240	0.5022809562
241	0.5018667953
242	0.5014993889
243	0.5013905219
244	0.5011799326
245	0.5009365791
246	0.500796621
247	0.5005924338
248	0.5001914793
249	0.5000622856
250	0.4997871296
251	0.4996025668
252	0.4993319156
253	0.4991989744
254	0.4988975293
255	0.4987258636
256	0.4984386984
257	0.4982258592
258	0.4979291154
259	0.4977754842
260	0.4974204231
261	0.4971937742
262	0.4968522255
263	0.4965521387
264	0.4964652235
265	0.49618275
266	0.4958018711
267	0.4954741572
268	0.4953743262
269	0.4951279444
270	0.4949683863
271	0.4947691752
272	0.4945861632
273	0.4943649737
274	0.4942531266
275	0.494063285
276	0.4939126263
277	0.4938127828
278	0.4936083185
279	0.4935864193
280	0.4932457014
281	0.4931718134
282	0.4929389431
283	0.4926801832
284	0.4925896039
285	0.4924704623
286	0.4922510981
287	0.4919964919
288	0.4917117748
289	0.4914898456
290	0.4914716302
291	0.4913409203
292	0.4909933036
293	0.490686613
294	0.4904351101
295	0.4902819059
296	0.4901490741
297	0.4901057663
298	0.4899878418
299	0.4898353013
300	0.4897061647
301	0.4894776514
302	0.4892631069
303	0.4891945724
304	0.4889839783
305	0.488726232
306	0.4885580042
307	0.488495212
308	0.4883519339
309	0.4882262427
310	0.4879799256
311	0.4878740558
312	0.4875798414
313	0.4875451046
314	0.4872750224
315	0.4871763973
316	0.4869958004
317	0.4865631762
318	0.4865070847
319	0.4863651876
320	0.486313233
321	0.4861432465
322	0.4859932346
323	0.485888063
324	0.4857415614
325	0.4855909991
326	0.4853665487
327	0.4852263275
328	0.485089984
329	0.4849159658
330	0.4846813178
331	0.4843802196
332	0.4843417782
333	0.4842617288
334	0.4839514813
335	0.4838008528
336	0.4836203823
337	0.4833041282
338	0.4830708196
339	0.4829525728
340	0.4827997442
341	0.4825396483
342	0.4825049769
343	0.4824719888
344	0.4823066973
345	0.4820520647
346	0.4819574293
347	0.4817936122
348	0.4816232077
349	0.4814814758
350	0.481309205
351	0.4812228881
352	0.4811004661
353	0.480854004
354	0.480835123
355	0.4806824124
356	0.4805073822
357	0.4803119714
358	0.480224335
359	0.4802174557
360	0.4800843302
361	0.4799324897
362	0.4796927828
363	0.4795890978
364	0.4794481007
365	0.4792050324
366	0.4791409561
367	0.4788517771
368	0.4787078549
369	0.478558912
370	0.4784386628
371	0.4783019952
372	0.478242829
373	0.4780546188
374	0.4780449723
375	0.4779288105
376	0.4778481745
377	0.4775716022
378	0.4775434313
379	0.4772423167
380	0.4771252019
381	0.4769909081
382	0.4768326566
383	0.4767918838
384	0.4766561838
385	0.4764364851
386	0.4762480368
387	0.4760374036
388	0.4758294704
389	0.47565466
390	0.4755595684
391	0.4752783204
392	0.4751955358
393	0.4749456746
394	0.4748992689
395	0.4748051626
396	0.4747130435
397	0.4746874931
398	0.4745444793
399	0.474472538
400	0.4743621138
401	0.4741186264
402	0.4738719222
403	0.4735702516
404	0.4734388508
405	0.4733022082
406	0.4729526432
407	0.472715862
408	0.4725580195
409	0.4724347728
410	0.4722320685
411	0.4721723501
412	0.4719742988
413	0.4718075084
414	0.4716776799
415	0.4715027739
416	0.4714452328
417	0.4714210699
418	0.4713441735
419	0.4711887651
420	0.4711279917
421	0.4709264655
422	0.4709079096
423	0.4706970939
424	0.4706770303
425	0.4706028834
426	0.4704445277
427	0.470429408
428	0.4703189844
429	0.4702430067
430	0.4701007247
431	0.470024587
432	0.46984562
433	0.4698432692
434	0.4696588059
435	0.4694362112
436	0.4692566689
437	0.4692012312
438	0.4690087187
439	0.4688775724
440	0.4687438083
441	0.4687041293
442	0.4685485025
443	0.4684286626
444	0.4683852904
445	0.4681486586
446	0.4678522324
447	0.4676169257
448	0.46760253
449	0.4672434295
450	0.4671021488
451	0.4669960738
452	0.4669777491
453	0.46677299
454	0.4667167269
455	0.4665350135
456	0.4664378667
457	0.4662197513
458	0.4661099375
459	0.4660419657
460	0.4658610927
461	0.4658389901
462	0.4656678916
463	0.4656006492
464	0.4655658398
465	0.4655524542
466	0.4653172698
467	0.4650401773
468	0.4649392038
469	0.4647434763
470	0.4646276591
471	0.4645098725
472	0.4641429884
473	0.4640237613
474	0.4638192623
475	0.4636514283
476	0.4636497836
477	0.4634759201
478	0.4633292339
479	0.463038039
480	0.4628474418
481	0.4626971718
482	0.4626597164
483	0.4625690234
484	0.4625343611
485	0.4624944422
486	0.4623400019
487	0.4622011367
488	0.4621818712
489	0.462048418
490	0.4619838533
491	0.461770522
492	0.4614587862
493	0.4614189849
494	0.4612832424
495	0.4611379423
496	0.4610030368
497	0.4609386415
498	0.4608110169
499	0.4606136794
500	0.4604687755
501	0.4603709385
502	0.460257173
503	0.4600688095
504	0.4599750021
505	0.4597084257
506	0.4596474071
507	0.4595352895
508	0.4593057883
509	0.4591324102
510	0.4590387761
511	0.4589510361
512	0.4588725416
513	0.458655044
514	0.4583879248
515	0.4582413616
516	0.4581530064
517	0.4580336816
518	0.4577166771
519	0.4576272677
520	0.4574375615
521	0.4572449481
522	0.4571514898
523	0.4569461012
524	0.4568380289
525	0.4566350562
526	0.4564804355
527	0.4563364565
528	0.4561882067
529	0.4560127151
530	0.4559015266
531	0.4558213934
532	0.4557206628
533	0.4556339345
534	0.45548913
535	0.455375914
536	0.4553582488
537	0.4551583765
538	0.4551582222
539	0.4551308366
540	0.4549851228
541	0.454875028
542	0.454781579
543	0.4547157156
544	0.4544830203
545	0.4542601353
546	0.4541613171
547	0.4540613873
548	0.4540529539
549	0.4539663255
550	0.4539659323
551	0.4539119329
552	0.4537236435
553	0.4536300229
554	0.4535058834
555	0.4532990837
556	0.453225788
557	0.4531762718
558	0.4530849332
559	0.4530540644
560	0.4530036665
561	0.4529605912
562	0.4529122508
563	0.452647866
564	0.4523372687
565	0.4522356662
566	0.4521275567
567	0.4519735259
568	0.4519195887
569	0.451747962
570	0.4516089458
571	0.4515613148
572	0.4514893915
573	0.4514698822
574	0.4514656122
575	0.4514274527
576	0.4512882532
577	0.4512680208
578	0.4510730505
579	0.4508901961
580	0.4507774262
581	0.4506911549
582	0.4506305983
583	0.4506098406
584	0.4505327261
585	0.4504333123
586	0.4504179918
587	0.4502424813
588	0.4500353208
589	0.4500234622
590	0.4499711168
591	0.4497984844
592	0.4497253949
593	0.4495929479
594	0.4494549067
595	0.4493421381
596	0.4492745054
597	0.4491368487
598	0.4490253918
599	0.4488478814
600	0.4487961073
601	0.4487115337
602	0.4485266994
603	0.4484960083
604	0.4482626086
605	0.4482098836
606	0.4481388552
607	0.448097102
608	0.4480593763
609	0.4478590951
610	0.4476931133
611	0.4475798159
612	0.4475344674
613	0.447413677
614	0.4473000036
615	0.4472926406
616	0.447071811
617	0.4469323585
618	0.4468689633
619	0.4468325684
620	0.4466747588
621	0.4465621992
622	0.4465446694
623	0.4465096121
624	0.4462906107
625	0.4460816926
626	0.4459970105
627	0.4457459991
628	0.4455360301
629	0.4454612272
630	0.4452375436
631	0.4451265367
632	0.4449277607
633	0.4448031572
634	0.4447631136
635	0.444652885
636	0.4444635496
637	0.444413236
638	0.444374529
639	0.4441504329
640	0.444103486
641	0.4439043987
642	0.4437887317
643	0.4435829808
644	0.4435003055
645	0.4434654732
646	0.4433149775
647	0.4432172391
648	0.4431072819
649	0.4428306228
650	0.4426379
651	0.4426075245
652	0.4424655618
653	0.4422785929
654	0.4422028508
655	0.4421084291
656	0.4421001911
657	0.4419093581
658	0.4417912061
659	0.441789712
660	0.4417211514
661	0.4415167861
662	0.4413548129
663	0.4411760971
664	0.4409999835
665	0.4407676835
666	0.4406340502
667	0.4405654237
668	0.4403843494
669	0.4402924653
670	0.4402243668
671	0.440084946
672	0.4399177481
673	0.4398826247
674	0.4398023987
675	0.4396897142
676	0.4396538612
677	0.4394927451
678	0.4392807003
679	0.4390080077
680	0.4389674546
681	0.4389288729
682	0.4388595514
683	0.4386626245
684	0.438550793
685	0.4382730697
686	0.4380251069
687	0.4379449279
688	0.437823214
689	0.4376357892
690	0.4374534957
691	0.4373267115
692	0.4372067991
693	0.4371303335
694	0.4370707935
695	0.4369863545
696	0.4368512961
697	0.4367431571
698	0.4366023847
699	0.4364186815
700	0.436339058
701	0.4361814018
702	0.4361585938
703	0.4360804945
704	0.4359782575
705	0.4358953603
706	0.4357771961
707	0.4355946469
708	0.4354070277
709	0.4352997582
710	0.4351806276
711	0.4350452143
712	0.434962493
713	0.4349526678
714	0.4348981843
715	0.4348258018
716	0.4345799184
717	0.4344236882
718	0.4342889307
719	0.4341830369
720	0.4339724011
721	0.4337388806
722	0.4336042997
723	0.4335099396
724	0.4333998385
725	0.4332233003
726	0.4331716565
727	0.4329097219
728	0.4326261072
729	0.4324290538
730	0.432365297
731	0.4322373865
732	0.4321492759
733	0.432067811
734	0.4319063141
735	0.4316967871
736	0.4315436124
737	0.4315115106
738	0.4314270076
739	0.4313274736
740	0.4312194099
741	0.4309991577
742	0.4308171906
743	0.4306231204
744	0.4304689121
745	0.430321339
746	0.4301862386
747	0.4301729151
748	0.4300585485
749	0.4300584011
750	0.4299658489
751	0.4299541599
752	0.4299400255
753	0.4296845617
754	0.4296019054
755	0.4294396492
756	0.4292398457
757	0.429151266
758	0.4290869519
759	0.4290113606
760	0.4288016765
761	0.4287156456
762	0.4287151842
763	0.4286043037
764	0.4284677127
765	0.4283414067
766	0.4281622713
767	0.4280975097
768	0.4279596741
769	0.4278197662
770	0.4277340106
771	0.4276870999
772	0.4275150497
773	0.4274004995
774	0.4272377768
775	0.4271091956
776	0.4269867225
777	0.4269042401
778	0.4267549956
779	0.4265629247
780	0.4264640275
781	0.4264095796
782	0.426300005
783	0.4260859078
784	0.4258893313
785	0.4257686666
786	0.4256729282
787	0.4255193525
788	0.4253905131
789	0.4252158884
790	0.4250466235
791	0.4248898442
792	0.4246509614
793	0.4246413195
794	0.4244181275
795	0.4243825815
796	0.4242635614
797	0.4241830102
798	0.4240367163
799	0.4239183974
800	0.423843482
801	0.423607101
802	0.4234770321
803	0.4234198941
804	0.4233540344
805	0.4232598158
806	0.4230584227
807	0.4228201727
808	0.4226703301
809	0.4226004282
810	0.4223768971
811	0.4223447582
812	0.4222696315
813	0.4221404764
814	0.422100446
815	0.4219562845
816	0.4219160243
817	0.4217914539
818	0.4217549182
819	0.4215493287
820	0.4215356151
821	0.4213201259
822	0.4210914204
823	0.421019151
824	0.4208179496
825	0.4205939918
826	0.4204789099
827	0.4203172557
828	0.4201945038
829	0.4201727036
830	0.4199653212
831	0.4198128467
832	0.4197144765
833	0.4195505753
834	0.4195140016
835	0.4194079612
836	0.4192578708
837	0.4191727852
838	0.4189898794
839	0.4188739322
840	0.4187725102
841	0.4186501427
842	0.4186210827
843	0.4184627446
844	0.4182636825
845	0.4180165462
846	0.4178575927
847	0.417712825
848	0.4176789116
849	0.4174990885
850	0.4173457016
851	0.4172791878
852	0.4169498078
853	0.4168437727
854	0.4166294476
855	0.4165305532
856	0.4164834619
857	0.4163918099
858	0.4162529066
859	0.4162030472
860	0.4160567831
861	0.4159138063
862	0.4158559458
863	0.4157826256
864	0.4156213036
865	0.4154403661
866	0.4153807744
867	0.4153380425
868	0.4150824119
869	0.4150306433
870	0.4148997542
871	0.4148285013
872	0.4146066037
873	0.414481576
874	0.4144367859
875	0.4142555355
876	0.4140737918
877	0.4139942409
878	0.4139193203
879	0.4137578906
880	0.4134489014
881	0.4133004729
882	0.4131272038
883	0.4129339057
884	0.4126923207
885	0.4126243507
886	0.4125060336
887	0.412456288
888	0.4122346299
889	0.4121407494
890	0.4119647042
891	0.4118189525
892	0.41174062
893	0.4116551435
894	0.4114344509
895	0.4113768813
896	0.4111522796
897	0.4110109669
898	0.4108647712
899	0.4106789695
900	0.4105987054
901	0.4104950024
902	0.410349554
903	0.4102222449
904	0.4100267833
905	0.4099627317
906	0.4099209764
907	0.4098793242
908	0.4098491137
909	0.4097423744
910	0.4095934769
911	0.4093941341
912	0.4091567021
913	0.4089331979
914	0.4088586751
915	0.4087740909
916	0.4086537842
917	0.4083907314
918	0.4082699269
919	0.408132089
920	0.4080553773
921	0.4080480588
922	0.4078210535
923	0.4077128415
924	0.4075230337
925	0.4073188437
926	0.4072378892
927	0.4070297214
928	0.4068104235
929	0.4066763361
930	0.4065369321
931	0.4063962391
932	0.4061609289
933	0.4061018053
934	0.4060399532
935	0.4058126441
936	0.4057455637
937	0.4055496248
938	0.405279565
939	0.4052152921
940	0.4049972495
941	0.4049451606
942	0.4048332779
943	0.4047820878
944	0.4046934583
945	0.4045064762
946	0.4044208198
947	0.4042768532
948	0.4042283422
949	0.4039717946
950	0.4038320415
951	0.4037539084
952	0.403603672
953	0.4034909646
954	0.4033266022
955	0.4032570703
956	0.403181138
957	0.4030953293
958	0.4029507613
959	0.4026959172
960	0.4024380878
961	0.402296195
962	0.4021721563
963	0.401995098
964	0.401736946
965	0.4015217176
966	0.4013513807
967	0.401110624
968	0.4008993961
969	0.4007179711
970	0.4006171683
971	0.4004856146
972	0.4003973491
973	0.4002602948
974	0.4000630624
975	0.3998402922
976	0.3997750822
977	0.3997213734
978	0.3995157421
979	0.3994799212
980	0.3994135058
981	0.399125516
982	0.3990157514
983	0.3989110807
984	0.3988106419
985	0.3987487357
986	0.3985669536
987	0.39841491
988	0.3983670429
989	0.3983560457
990	0.3982152421
991	0.3980182038
992	0.3978135023
993	0.3976209376
994	0.3974409917
995	0.3973179281
996	0.3971143713
997	0.3968848468
998	0.3968278461
999	0.3967433478
